AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0.769897461,0.635009766,0.270874023,0.142523853,0.017485534,0.443580625
0.78918457,0.649658203,0.275146484,0.12933396,0.036404371,0.440782769
0.793579102,0.643920898,0.275024414,0.103087406,-0.039004512,0.459568374
0.806884766,0.625488281,0.278564453,0.095626456,-0.126004512,0.477554592
0.827026367,0.601074219,0.251342773,0.090430438,-0.122673731,0.49993744
0.827026367,0.608764648,0.236938477,0.082569795,-0.035007574,0.486081391
0.808227539,0.626831055,0.240722656,0.045797972,0.019217541,0.469427486
0.806884766,0.637084961,0.235351563,0.024480974,-0.040603286,0.469161024
0.814941406,0.626708984,0.236572266,-0.006828368,-0.196483838,0.512860871
0.835693359,0.603149414,0.249389648,-0.010958536,-0.245379703,0.545502524
0.846557617,0.584716797,0.219726563,-0.032009072,-0.162643103,0.550965005
0.835571289,0.576660156,0.251464844,-0.036672165,-0.087900377,0.554429018
0.83972168,0.583251953,0.252075195,-0.042401109,-0.048996855,0.58040911
