AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0.26940918,1.035888672,0.028686523,-0.232191676,0.516197514,-2.126566983
0.202758789,1.011230469,0.044921875,-0.310131951,0.663817728,-2.001063154
0.080200195,0.963134766,-0.031494141,-0.36155921,0.966519107,-1.893545543
0.03137207,0.973999023,-0.055541992,-0.340775137,1.074702874,-1.897808943
0.047119141,1.007080078,-0.024047852,-0.294677128,1.171295524,-1.857173414
0.069946289,1.054321289,-0.012817383,-0.293211584,1.129327683,-1.726473567
0.041137695,1.014160156,0.08996582,-0.371018628,0.969316963,-1.429900826
-0.010742188,1.004394531,0.081176758,-0.426709287,1.071505325,-1.300799754
-0.066650391,0.996948242,0.069213867,-0.525966561,1.411244988,-1.06418107
-0.115844727,0.971923828,0.088378906,-0.527831799,1.401652339,-0.957596078
-0.207519531,0.903564453,0.086914063,-0.404726132,0.94000609,-0.712050901
-0.230834961,0.909301758,0.110717773,-0.359027817,0.67154514,-0.556703275
-0.227416992,0.920654297,0.168701172,-0.345038536,0.344329213,-0.090926858
-0.228759766,0.909057617,0.131713867,-0.367288154,0.298231204,0.200316634
-0.245117188,0.918457031,0.080200195,-0.391802702,0.334470102,0.912704078
-0.231079102,0.917724609,0.075927734,-0.365422916,0.310355247,1.348237003
-0.221557617,0.912475586,0.173828125,-0.275225366,0.018712061,2.282188
-0.22277832,0.909423828,0.239013672,-0.25843823,-0.221237403,2.67841771
-0.163696289,0.875244141,0.212646484,-0.290946653,-0.603744295,3.197086929
-0.087646484,0.878662109,0.165039063,-0.347836393,-0.559511523,3.351102243
0.089477539,0.923339844,0.112304688,-0.465479578,-0.047370634,3.644210973
0.293823242,0.969482422,0.241699219,-0.493324907,0.111441005,3.865907757
0.341796875,0.944702148,0.332397461,-0.467744509,-0.192725918,4.365658141
0.416259766,0.770141602,0.157714844,-0.401128889,-0.463451798,4.365658141
0.491088867,0.73449707,0.071044922,-0.276024754,-0.369257311,4.365658141
0.541625977,0.777709961,0.056152344,-0.2412514,0.081197513,4.365658141
0.647460938,0.721923828,0.197509766,-0.156516331,0.575218953,4.306636701
0.57019043,0.699462891,0.314331055,-0.141194738,0.25053442,4.239488156
0.770019531,0.598876953,0.263793945,-0.074579118,-0.319295596,4.162746961
0.928344727,0.603149414,0.111938477,-0.074978812,-0.374053636,4.124509595
0.962646484,0.5625,0.091186523,-0.133467326,0.189248049,4.094399335
0.915283203,0.455322266,0.177001953,-0.171571461,0.619451725,4.071883255
0.84765625,0.401855469,0.229736328,-0.157981875,0.792252644,3.992743898
0.836425781,0.390136719,0.250732422,-0.084837924,0.474229673,3.948644358
0.862548828,0.401367188,0.233032227,0.133128386,-0.308237403,3.835131341
1.061645508,0.227050781,0.1484375,0.21306713,-0.418019945,3.779040988
1.16015625,0.161865234,0.162841797,0.174962996,-0.151690695,3.806753086
1.104614258,0.040283203,0.186889648,0.154178922,0.398287866,3.907209442
1.0390625,0.012329102,0.20300293,0.197479075,0.318882046,3.921864878
1.018920898,0.102294922,0.252441406,0.356557177,-0.345808613,3.898549411
1.068481445,0.01159668,0.171630859,0.44928612,-0.532865275,3.858180345
1.158569336,-0.051635742,0.156982422,0.467405569,-0.293581967,3.835131341
1.133300781,-0.065917969,0.156860352,0.404120729,0.013516043,3.841659671
1.028686523,-0.094970703,0.131835938,0.304996686,0.351257238,3.804621386
0.990478516,-0.10534668,0.250610352,0.321250898,0.211231204,3.808884786
0.916503906,-0.322265625,0.201049805,0.449152889,-0.348872932,3.75452644
1.016113281,-0.375854492,0.194824219,0.4654071,-0.266935719,3.803289074
1.064697266,-0.463012695,0.184936523,0.379606181,0.033900423,3.831001172
0.967529297,-0.422729492,0.231445313,0.198278463,0.490617116,3.847788308
0.889892578,-0.389038086,0.262573242,0.132062536,0.403883578,3.834731647
0.746826172,-0.376342773,0.352783203,0.107414757,-0.038044447,3.764652014
0.811035156,-0.6953125,0.119262695,0.148316748,-0.090004631,3.724949105
0.835327148,-0.764892578,0.109741211,0.145518891,0.147013746,3.745599947
0.67565918,-0.833007813,0.159545898,0.111278463,0.34392952,3.72441618
0.623657227,-0.78503418,0.201904297,0.053989029,0.483689091,3.588920008
0.506347656,-0.679443359,0.380493164,0.055987498,0.358718187,3.533629043
0.4609375,-0.763916016,0.420654297,0.151647529,-0.042174616,3.332316639
0.573120117,-0.918579102,0.202514648,0.25490174,-0.161150114,3.265834249
0.501953125,-0.938842773,0.170043945,0.332842016,-0.240689164,3.179766868
0.370361328,-0.908813477,0.127563477,0.32151736,-0.117983192,3.117414647
0.319580078,-0.860839844,0.120361328,0.229188111,0.236411908,2.983517251
0.236206055,-0.880737305,0.33605957,0.138990561,0.353522169,2.932356454
0.239990234,-0.925048828,0.427612305,0.059851204,0.300096441,2.801390145
0.240600586,-0.900024414,0.231567383,0.065713378,-0.039509991,2.746765336
0.106079102,-0.954101563,0.070556641,0.030806793,-0.060294064,2.725048644
-0.033325195,-1.012329102,0.126220703,0.056653654,0.099716656,2.56250653
-0.03503418,-1.040649414,0.188110352,0.08849592,0.05401834,2.419282947
-0.045898438,-1.012207031,0.313964844,0.124868049,-0.285454861,2.110452931
-0.012451172,-0.951660156,0.309204102,0.114875706,-0.431875994,1.958302854
-0.026123047,-0.997192383,0.288452148,0.0304071,-0.414289471,1.664261506
-0.044677734,-1.086791992,0.258300781,-0.005165642,-0.301176147,1.495723987
-0.071044922,-1.144287109,0.24621582,-0.040871614,-0.170875994,1.095097646
-0.049438477,-1.137573242,0.295288086,-0.056326438,-0.229364509,0.827702546
-0.023071289,-1.085571289,0.327758789,-0.14892215,-0.318895902,0.254808212
0.014160156,-1.150024414,0.353881836,-0.211540833,-0.28638748,-0.021913075
0.011962891,-1.247802734,0.321289063,-0.308799639,-0.190727449,-0.58414891
0.015380859,-1.205688477,0.217407227,-0.333314187,-0.124511522,-0.891113689
0.029907227,-1.159057617,0.065185547,-0.376347878,0.185917268,-1.495317365
-0.037231445,-1.220336914,0.181884766,-0.37874604,0.345261832,-1.77510297
-0.034423828,-1.210449219,0.277587891,-0.296808827,0.338999964,-2.293905421
-0.053222656,-1.122314453,0.260864258,-0.248579118,0.16353442,-2.551441409
-0.021118164,-0.993164063,0.181396484,-0.38300944,-0.048702946,-3.014819664
0.166137695,-1.041992188,0.120605469,-0.675718476,0.490750347,-3.318053968
0.171875,-1.123901367,0.333618164,-0.673320313,0.83049001,-3.442491946
0.181274414,-1.038208008,0.285888672,-0.535692442,0.876454788,-3.643138195
0.224487305,-0.922973633,0.315307617,-0.446827204,0.572154635,-3.684972804
0.287719727,-0.889038086,0.171020508,-0.538090604,-0.032182273,-3.758249987
0.422241211,-0.978271484,0.020629883,-0.692372381,0.287572705,-3.854709405
0.446166992,-0.994873047,0.242553711,-0.63108601,0.554834573,-3.977548609
0.517700195,-0.824707031,0.251464844,-0.555144203,0.710315431,-4.179393938
0.559692383,-0.743408203,0.330688477,-0.527032411,0.52658955,-4.166603739
0.697143555,-0.759033203,0.140869141,-0.573796577,0.030569642,-3.92612135
0.796508789,-0.859619141,0.010498047,-0.550747572,-0.041641691,-3.824599145
0.727539063,-0.856201172,0.0859375,-0.39806457,0.115437942,-3.922390875
0.584594727,-0.549926758,0.154663086,-0.320390757,0.167664588,-4.221628242
0.672851563,-0.464233398,0.172119141,-0.289081415,0.04109491,-4.280249987
0.899658203,-0.491699219,0.077148438,-0.316127357,-0.061759608,-4.318354122
0.982421875,-0.515991211,0.045776367,-0.343706224,0.221356778,-4.32128521
0.993652344,-0.443725586,0.063110352,-0.31213042,0.467568111,-4.299968211
